index,epsilon,pvalue,gene,product
NTC_3618,0.3630433333333333,0.015209369250040138,NTC,0.659972408224658
HPR,0.2999286666666667,0.006342735560933253,HPR,0.6591602474671949
MED15_P1,0.3998033333333333,0.02250009373026997,MED15,0.6588021986695237
HIST1H2BN,0.307972,0.00732776366022244,HIST1H2BN,0.6575290114491295
NTC_807,0.4069066666666665,0.024402754485133883,NTC,0.6561618821285036
HEPACAM_P2,0.35703883333333336,0.014632750291427582,HEPACAM,0.6550498782871118
NDEL1,0.3037288333333333,0.006984608245446164,NDEL1,0.6547962192844059
MAP2K4,0.41306833333333337,0.025996731516852854,MAP2K4,0.6547468705514007
CDC25B,0.325525,0.009782765564466826,CDC25B,0.6541549726344481
C7orf41,0.5417999999999998,0.062033960536312965,C7orf41,0.6541533317918979
RAD51,1.0879871666666667,0.2508236175572306,RAD51,0.6534794430339571
ZNF684,0.30357333333333325,0.007048812735624491,ZNF684,0.6532546070511089
CNTNAP1,0.49148,0.04731486658721338,CNTNAP1,0.6512121697924981
SERPINB13,0.29723866666666665,0.006475737220843493,SERPINB13,0.6505694748018053
TAF6L,0.3140466666666666,0.008512520762408972,TAF6L,0.6500583274505556
C15orf59,0.6227833333333334,0.09110860821116357,C15orf59,0.6479690573178057
OPTC_P1,0.3381066666666666,0.012190219626174005,OPTC,0.6471322615645564
TAF4B,0.34009666666666666,0.012556352995289238,TAF4B,0.6465701809270052
NTC_555,0.3235288333333333,0.01011225236949097,NTC,0.6454892313405611
SLC34A3,0.5052466666666667,0.053152909385846527,SLC34A3,0.6439232142310904
ZNF777,0.3638400000000001,0.01707931869349794,ZNF777,0.6430979178625322
CELF4,0.28764,0.005815204020736828,CELF4,0.6430005360192717
TMEM123,0.3874088333333333,0.021912972801378185,TMEM123,0.6428269736421216
SMCR9_001243312,0.5021433333333334,0.0526293363332871,SMCR9,0.6421268881268679
PHF8,0.2981566666666666,0.007048812735624491,PHF8,0.6415985685710268
DCAF8L2,0.3511053333333333,0.014892257890902441,DCAF8L2,0.6414832956890099
PLEKHD1,0.5636233333333334,0.07278827772660805,PLEKHD1,0.6413687223536959
NTC_184,0.2899986666666667,0.006262622568264382,NTC,0.638937753116438
CYBB,0.32091200000000003,0.010519160191891471,CYBB,0.6347700112333812
NTC_830,0.7857166666666666,0.1561733282181977,NTC,0.6335965255288268
PTPRO,0.31525166666666665,0.009782765564466826,PTPRO,0.6335103152793102
SAMD13_P2,0.4141199999999999,0.029761579109977086,SAMD13,0.6320895894653589
NTC_414,0.33236666666666664,0.01313416329213918,NTC,0.6253803185290326
C1GALT1C1,0.2693386666666667,0.004823970471726878,C1GALT1C1,0.6239487052649133
SULT1A3_ENST00000563322.1,0.2925455,0.007568886042843478,SULT1A3,0.6204796538301539
TARM1,0.8589000000000001,0.1900316437069908,TARM1,0.6194164131345636
NTC_1336,0.3640588333333333,0.01996431886009216,NTC,0.618807364573434
GNAS,0.5767221666666666,0.08498557884006626,GNAS,0.6174703348106241
MOCS1,0.35597199999999996,0.01863290760533561,MOCS1,0.6157316634201927
C17orf72,0.47144,0.04951916411072167,C17orf72,0.6153360730284206
NTC_1140,0.3956583333333333,0.02791925860031595,NTC,0.6148910801426427
PLAA,0.272282,0.005595089358695595,PLAA,0.6132316070744029
NTC_3010,0.4607466666666667,0.04733783385523276,NTC,0.6103933224596783
ANGPTL3,0.30983866666666665,0.010728196135624144,ANGPTL3,0.6102189798207284
