sgRNA,counts
Fzd6_-_39006340.23-P1P2,6889
Slc18a1_-_69077211.23-P2,6888
Mapk11_+_89149539.23-P1P2,6877
Nrbf2_+_67285281.23-P1P2,6874
Itm2b_+_73368385.23-P2,6873
Elavl4_+_110286923.23-P1P2,6873
Necab1_-_15148949.23-P1P2,6869
Thy1_-_44043476.23-P1P2,6865
Egf_-_129755249.23-P1P2,6864
Abca1_-_53159810.23-P1P2,6863
Gjb1_-_101377345.23-P1P2,6863
Dstyk_+_132417384.23-P1P2,6862
Agpat3_+_78352372.23-P1P2,6861
Clcn7_+_25133640.23-P1P2,6861
Glul_+_153899991.23-P1P2,6861
Tuba1c_+_99030298.23-P1P2,6858
Cln6_+_62838840.23-P1P2,6856
Tdp2_-_24831706.23-P1P2,6855
Sirt3_+_140881736.23-P1P2,6854
Slc11a2_+_100423930.23-P2,6853
Kif5b_-_6241451.23-P1P2,6852
Grn_+_102430501.23-P1P2,6852
Gpr37_+_25689730.23-P1P2,6849
Hmgb1_-_149053067.23-P1,6848
Aspa_+_73324377.23-P1P2,6848
Fgf13_-_59134563.23-P1P2,6847
Ndufs7_-_80249509.23-P1P2,6845
Dcx_+_143933004.23-P1P2,6842
Srsf7_+_80207151.23-P1P2,6841
Tubb6_-_67390763.23-P1P2,6834
Mapk1_-_16983451.23-P1P2,6833
Ndufs6_+_73328240.23-P1P2,6832
Lrp6_+_134566947.23-P1P2,6828
Actr1a_+_46395693.23-P1P2,6827
Csnk2b_+_35121019.23-P1P2,6827
Ndufs1_-_63176484.23-P1P2,6825
Taf1_-_101533077.23-P1P2,6819
Pvalb_-_78206397.23-P1,6818
Atp5j_+_84834799.23-P1P2,6817
Dctn3_+_41723087.23-P1P2,6815
Il2_-_37125948.23-P1P2,6810
Wnt8b_-_44493522.23-P1P2,6810
Actb_-_142906660.23-P1,6809
Pcsk1n_+_7919863.23-P1P2,6805
Hmbs_+_44344147.23-P2,6803
Serpina1e_-_103956475.23-P1,6803
Actb_+_142905648.23-P2,6803
Gja6_+_160906996.23-P1P2,6801
Lrrk2_+_91673244.23-P1P2,6801
Cox7a1_-_30184203.23-P1P2,6801
Bcl2l1_+_152831684.23-P2,6798
Cast_+_74807940.23-P1P2,6798
Synm_+_67759723.23-P1P2,6797
L1cam_+_73880765.23-P1P2,6795
H2-M11_+_36547132.23-ENSMUST00000041964.6,6793
Capn1_-_6015145.23-P1P2,6793
Spast_-_74338772.23-P1P2,6793
Tuba1b_-_98934442.23-P1P2,6792
Fxn_+_24280558.23-P1P2,6789
Rrm2_+_24708334.23-P1P2,6788
Slc33a1_+_63964524.23-P1P2,6788
Serpina3k_-_104338677.23-P1P2,6788
Slc6a4_-_76998620.23-P2,6780
Junb_+_84978625.23-P1P2,6777
Setx_+_29125225.23-P1P2,6777
Ndufa4_+_11907457.23-P1P2,6776
Hras_-_141193721.23-P1P2,6776
Kif5a_+_127263083.23-P1P2,6775
Ppp3cb_-_20546536.23-P1P2,6774
Chchd10_+_75935881.23-P1P2,6769
Mthfr_-_148039219.23-P1,6766
Tlr4_+_66827595.23-P1P2,6766
Slc9a1_-_133369797.23-P1P2,6766
Bace1_+_45838662.23-P1P2,6765
Pnpla6_+_3516907.23-P2,6765
Ppp3ca_-_136670183.23-P1P2,6765
Comt_+_18426323.23-P1P2,6763
Ngfr_-_95587681.23-P1P2,6760
Tlr4_+_66827840.23-P1P2,6756
Ccs_+_4839258.23-P1P2,6756
Blvra_-_127070750.23-P1,6756
Camk2g_-_20793985.23-P1P2,6756
Tubb6_-_67390935.23-P1P2,6755
Pde8b_-_95250290.23-P1,6754
Slc1a1_-_28835153.23-P1P2,6752
Crebbp_-_4213671.23-P1P2,6751
Ptbp2_-_119783273.23-P1P2,6750
Bscl2_-_8840564.23-P1,6750
Uba1_+_20662925.23-P1,6749
Psap_-_60277737.23-P1P2,6747
Nqo2_+_33964925.23-P1P2,6743
Lep_+_29060215.23-P1P2,6742
"H2-M10.4_-_36462293.23-ENSMUST00000057502.7,ENSMUST00000169950.1",6741
Fdps_+_89101843.23-P1P2,6739
Snurf_-_60005084.23-P1P2,6738
Snrpn_-_60005084.23-P1P2,6738
Camk2b_-_6065530.23-P1P2,6737
Gja6_+_160907010.23-P1P2,6737
Aco2_-_81872580.23-P1P2,6737
Capn1_-_6015532.23-P1P2,6737
Spg7_-_123065532.23-P1P2,6736
Icam1_+_21016027.23-P1P2,6734
Ubqln4_-_88553822.23-P1P2,6731
Ralgps2_+_156939544.23-P1P2,6731
Fzd6_-_39006380.23-P1P2,6729
Dnah5_-_28203793.23-P1P2,6726
Sst_+_23890839.23-P1P2,6724
Tnr_-_159737552.23-ENSMUST00000111669.3,6719
Ndufb11_-_20617633.23-P1P2,6719
Sod2_-_13008004.23-P1P2,6718
Dpp6_-_27261954.23-P1,6716
Tuba3b_-_145616054.23-P1P2,6714
Cd200_-_45408905.23-P1P2,6714
Inpp4a_-_37299926.23-P1P2,6713
Sbf2_-_110614869.23-P1P2,6709
Atp5h_+_115419853.23-P1P2,6708
Aqp1_-_55336735.23-P1P2,6708
Prkcg_+_3303554.23-P1P2,6706
Ocln_-_100552407.23-P1P2,6705
Slc18a2_-_59260959.23-P1P2,6705
Neurog2_+_127633148.23-P1P2,6704
Cdk5r1_-_80477254.23-P1P2,6703
Gsr_+_33653615.23-P1P2,6703
Pak3_-_143664425.23-P1,6702
Apcs_-_172894925.23-P1P2,6701
Ppif_+_25694208.23-P1P2,6698
Ogdh_-_6291675.23-P1P2,6696
Hdac4_+_92148348.23-ENSMUST00000008995.8,6694
Mpo_+_87793754.23-P1P2,6694
Map2k5_-_63377848.23-P1P2,6694
Mad2l1bp_-_46153486.23-P1P2,6691
Serpina1c_-_103904946.23-P1P2,6691
Uqcrfs1_+_30545264.23-P1P2,6690
Wnt7b_+_85577844.23-P2,6688
Crebbp_-_4213282.23-P1P2,6688
Cacna1g_-_94474327.23-P1P2,6687
Ogg1_+_113327198.23-P1P2,6682
Sncaip_+_52768306.23-P1P2,6679
Gle1_-_29935453.23-P1P2,6679
Tpo_-_30132609.23-P1P2,6679
Erbb2_-_98412495.23-P1P2,6676
Plcb4_+_135742090.23-ENSMUST00000110109.1,6673
Zfp597_-_3884460.23-P1P2,6673
Cnr1_+_33924982.23-P1P2,6672
Gpr37_+_25689578.23-P1P2,6670
Dbh_+_27165553.23-P1P2,6668
Egf_-_129755299.23-P1P2,6668
Grm1_-_11082274.23-P1P2,6667
Grin2d_+_45870842.23-P2,6667
Trip4_+_65884983.23-P1,6666
Ngb_-_87102131.23-P1P2,6665
Slc18a1_-_69077223.23-P2,6663
Dnah11_-_118198935.23-P1P2,6663
Serpina3m_-_104387455.23-P1P2,6663
Tomm40l_+_171222394.23-P1P2,6662
Ywhaz_+_36793700.23-P1P2,6661
Psma4_+_54950997.23-P1P2,6658
Sos1_+_80480416.23-P1P2,6657
Stmn1_+_134468354.23-P1,6657
Atp2b3_+_73503140.23-P1P2,6657
Ampd2_-_108086592.23-P1,6657
Fn1_-_71653099.23-P1P2,6655
Gsr_-_33653630.23-P1P2,6654
Emc1_-_139352704.23-P1P2,6653
Serpina3j_-_104314851.23-ENSMUST00000109957.2,6652
Tank_-_61578809.23-P2,6650
Serpina1e_-_103956466.23-P1,6650
Comt_+_18426347.23-P1P2,6648
Gabarapl2_+_111940743.23-P1P2,6648
Toe1_-_116807488.23-P1P2,6647
Atg7_+_114643159.23-P1P2,6645
Toe1_-_116807491.23-P1P2,6644
P4hb_-_120572778.23-P1P2,6644
Map2k6_+_110399151.23-P1P2,6642
Cd40_+_165055700.23-P1P2,6641
Lmnb2_-_80918162.23-P1P2,6640
Atxn1_+_45964947.23-P1P2,6638
Cnr2_-_135911932.23-P2,6637
Mtpap_+_4375613.23-P1P2,6636
Nes_+_87971178.23-P1P2,6630
Lamp1_-_13159452.23-P1P2,6629
Pink1_-_138326223.23-P1P2,6628
Ndufb2_+_39592627.23-P1P2,6625
Cox6c_+_35938166.23-P1P2,6623
Cisd2_+_135423210.23-P1P2,6623
Acsbg1_-_54661666.23-P1P2,6621
Kcna3_-_107036228.23-P1P2,6617
Cp_-_19957635.23-P1P2,6616
Atrx_+_105929332.23-P1P2,6614
Zfp629_+_127615173.23-P1P2,6610
Il12a_-_68691592.23-P1P2,6609
Dnah7a_-_53706753.23-P1P2,6607
Wnt9b_+_103749780.23-P1P2,6606
Htr2a_+_74640959.23-P1P2,6606
Dnah1_+_31323895.23-ENSMUST00000048603.7,6605
1700013F07Rik_+_108537555.23-P1P2,6602
Pik3cb_+_99140168.23-P1P2,6601
Il17a_+_20730906.23-P1P2,6601
Egr2_-_67537904.23-P1,6599
Mbp_+_82554549.23-P1P2,6598
P2rx7_-_122644260.23-P1P2,6596
Kitl_-_100015877.23-P1P2,6596
Sirt4_-_115484316.23-P1P2,6595
Ppt1_+_122836265.23-P1P2,6593
Sptlc3_+_139494198.23-P1P2,6592
Nras_-_103058368.23-P1P2,6590
Ndufb4_+_37654127.23-P1P2,6587
Grn_-_102430544.23-P1P2,6587
Clec16a_-_10545742.23-P1P2,6585
non-targeting_03176,6583
Fars2_-_36117910.23-P1P2,6583
Plcb3_-_6969688.23-P1P2,6583
Rb1cc1_-_6214891.23-P1P2,6582
Gpx2_+_76795147.23-P1P2,6579
Pparg_-_115361322.23-P1P2,6573
Calm2_+_87446834.23-ENSMUST00000040440.6,6572
Slc52a2_+_76538885.23-P1P2,6571
Tmem106b_-_13069864.23-P1P2,6570
L1cam_+_73880735.23-P1P2,6569
Epo_-_137533207.23-P1P2,6567
Atp6ap2_+_12587873.23-P1P2,6566
Erlin2_-_27023831.23-P1P2,6563
Ap4s1_+_51691234.23-P1P2,6557
Elavl3_-_22051808.23-P1P2,6557
Gjc2_-_59182819.23-P1P2,6556
Clu_-_65968660.23-P1,6553
Psmd9_-_123228313.23-P1P2,6552
Psen2_+_180229968.23-P2,6551
Atr_+_95857709.23-P1P2,6550
Kras_+_145250091.23-P1P2,6548
Plcb4_-_135805570.23-ENSMUST00000035646.4,6548
Hmgb1_-_149052584.23-P1,6547
Mapk13_+_28769367.23-P1P2,6544
Dao_-_114003890.23-P1P2,6543
Psmb7_-_38643990.23-P1P2,6543
Dstyk_-_132417629.23-P1P2,6541
Rmdn2_+_79615339.23-P1P2,6539
Ube2g2_-_77622349.23-P1P2,6539
Psmc2_+_21785259.23-P1,6536
Cln5_+_103070339.23-P1P2,6535
Necab1_-_15148973.23-P1P2,6533
Sct_-_141279104.23-P1P2,6532
Pmp22_+_63133149.23-P2,6532
Synj1_+_91011001.23-P1P2,6531
Trpm2_-_77969792.23-P1P2,6528
Fis1_-_136953344.23-P2,6528
Cyp2d40_+_82763757.23-P1P2,6526
Grin2c_-_115267208.23-P1P2,6524
Pik3ca_-_32397278.23-P1P2,6523
Psmc1_-_100110196.23-P1P2,6520
Hsd17b6_-_128007572.23-P1P2,6519
Ppargc1a_+_51553863.23-P1P2,6519
Ireb2_+_54863776.23-P1P2,6516
Gpx4_-_80053796.23-P1P2,6514
Gjc2_-_59182831.23-P1P2,6512
Nqo1_+_107403014.23-P1P2,6511
Gaa_+_119268056.23-P1P2,6509
Rbfox3_-_118909511.23-P1P2,6507
Vps13a_-_16780873.23-P1P2,6507
Serpini1_+_75557534.23-P1P2,6505
Hspb8_+_116422850.23-P1P2,6504
Mtpap_+_4375657.23-P1P2,6504
Ager_+_34597896.23-P1P2,6504
Atm_+_53536647.23-P1P2,6501
Sirt6_+_81627530.23-P1P2,6497
Renbp_+_73930779.23-P1P2,6497
Idua_+_108669371.23-P1P2,6497
Zfyve1_+_83597133.23-P1P2,6495
Rab10_-_3309744.23-P1P2,6494
Adora2b_+_62249054.23-P1P2,6493
Tsen54_-_115814786.23-P1P2,6491
Pdyn_-_129699826.23-P1P2,6491
Synm_+_67759732.23-P1P2,6489
Sirt5_-_43365726.23-P1P2,6489
Cdk5r1_+_80477068.23-P1P2,6487
Sptlc1_-_53377282.23-P1P2,6480
Fn1_+_71653145.23-P1P2,6478
Kat2a_-_100712420.23-P1P2,6478
Tppp_-_74009484.23-P1P2,6474
Wipi1_-_109611298.23-P1P2,6473
Kif5a_-_127263041.23-P1P2,6468
Rac1_+_143527907.23-P1P2,6467
Psma8_+_14706189.23-P1P2,6467
Mapk9_-_49846805.23-P1P2,6467
Vegfb_-_6987405.23-P1P2,6466
Psmd11_-_80428992.23-P1P2,6465
Ndufa12_+_94199149.23-P1P2,6465
Ap5z1_-_142464092.23-P1P2,6463
Atg14_+_47568376.23-P1P2,6463
non-targeting_02365,6463
Ryr1_-_29125093.23-P1P2,6462
Clu_+_65969823.23-P2,6462
Wnt7b_+_85581833.23-P1,6462
Ddah1_+_145758740.23-P1P2,6461
Slc25a46_-_31609839.23-P1P2,6461
"Rims2_+_39198335.23-ENSMUST00000082054.5,ENSMUST00000042917.9",6461
Ctsd_-_142387805.23-P1P2,6460
Ap5z1_-_142464054.23-P1P2,6458
Unc5c_-_141465681.23-P1P2,6458
Folr1_+_101863901.23-P2,6457
Atxn2_+_121711827.23-P1P2,6454
Cyp2d40_-_82764179.23-P1P2,6453
Ulk1_-_110810032.23-P1P2,6451
Dnajc5_+_181520560.23-P1P2,6451
Slc9a1_-_133369812.23-P1P2,6451
Pdk3_+_93832107.23-P1P2,6450
Cbs_-_31637143.23-P1P2,6449
Cat_-_103485039.23-P1P2,6446
Ang2_-_51195887.23-ENSMUST00000051274.1,6443
Fos_-_85473935.23-P1P2,6442
Ewsr1_-_5099013.23-P1P2,6442
Ang_-_51096436.23-P1,6441
Gpx4_+_80053651.23-P1P2,6440
Arhgef5_+_43265693.23-P1P2,6440
Xpnpep1_+_53038565.23-P1P2,6440
P2ry2_+_101011986.23-P1P2,6439
Cd200r1_-_44765849.23-P1P2,6437
Kif1a_-_93101795.23-P1P2,6433
Ndufv1_-_4012467.23-P1P2,6431
Slc18a2_+_59261120.23-P1P2,6429
Fzd5_+_64737680.23-P1P2,6428
Plb1_-_32247502.23-P1P2,6428
Uba1_+_20662928.23-P1,6428
Glrx_+_75840252.23-P1P2,6427
Ube2j2_-_155943902.23-P1P2,6425
Dnah8_-_30624392.23-ENSMUST00000170651.1,6424
Msc_-_14755921.23-P1P2,6424
Ogg1_-_113327009.23-P1P2,6421
Afg3l2_-_67448931.23-P1P2,6420
Pomc_+_3955032.23-P1P2,6419
Cdc27_+_104550427.23-P1P2,6419
Nfkb1_+_135691455.23-P1P2,6419
App_+_85173636.23-P1P2,6416
Clcn6_-_148038731.23-P1P2,6415
Dnah3_-_120095293.23-P1P2,6413
Psmd1_+_86064685.23-P1P2,6410
Ndufa4_+_11907467.23-P1P2,6408
Dio2_-_90738669.23-P1P2,6407
Mpg_+_32226714.23-P1P2,6406
Syne1_-_5550738.23-ENSMUST00000041639.5,6406
Tbce_+_14039561.23-P1P2,6405
H2-M10.2_-_36286454.23-ENSMUST00000023845.6,6405
Ndufs3_-_90904706.23-P1P2,6403
Nanog_-_122707632.23-P1P2,6402
Shh_+_28466921.23-P1P2,6402
Wnt6_-_74771928.23-P1P2,6400
Vim_+_13574351.23-P1P2,6399
Atxn1l_+_109737649.23-P1P2,6399
Tpp2_+_43934011.23-P1P2,6399
Ndufs3_+_90904672.23-P1P2,6397
Slc25a5_-_36795860.23-P1P2,6396
Comt_+_18426288.23-P1P2,6395
Pabpc4_+_123282784.23-P1P2,6395
Adora2b_+_62249034.23-P1P2,6394
Ucp2_+_100498224.23-P2,6394
Fig4_-_41303035.23-P1P2,6391
Pla2g6_-_79328130.23-P1P2,6390
Gm7030_-_36129425.23-P1P2,6390
Cd36_+_17835616.23-P1P2,6386
Gpnmb_-_49036665.23-P1P2,6385
Cyp2d10_+_82406914.23-P1P2,6385
Tuba1b_-_98934439.23-P1P2,6385
Ntf3_-_126164748.23-P1,6383
Prkar1b_+_139129628.23-P1P2,6382
Pon1_-_5193750.23-P1P2,6381
Ppt1_-_122836275.23-P1P2,6381
Stx1a_-_135023598.23-P1,6379
Park7_+_150909802.23-P1,6379
Nars2_-_96951589.23-P1P2,6378
Itm2b_+_73368379.23-P2,6376
Pqbp1_+_7899206.23-P1P2,6376
Elavl4_-_110287482.23-P1P2,6375
Rab5a_-_53479323.23-P1P2,6375
Dnah11_+_118198865.23-P1P2,6372
Xrcc1_+_24547276.23-P1P2,6371
Sod2_+_13008240.23-P1P2,6369
Grm1_+_11082299.23-P1P2,6368
Trem2_+_48346520.23-P1P2,6367
Hap1_+_100356043.23-P1P2,6366
Stat3_-_100939392.23-P1P2,6359
Fzd8_+_9213231.23-ENSMUST00000041080.5,6358
Dnali1_+_125065373.23-P1P2,6355
Pmpca_-_26389382.23-P1P2,6353
Tmem119_+_113800348.23-P1P2,6353
Stmn1_-_134469773.23-P2,6353
Cox8a_-_7217550.23-P1P2,6351
Plcb3_-_6969697.23-P1P2,6351
Pqbp1_-_7899222.23-P1P2,6346
Htra1_+_130936257.23-P1P2,6345
Pax6_+_105669139.23-P1,6345
Adap1_-_139325506.23-P1P2,6344
Mmp9_+_164948314.23-P1P2,6343
Slc7a6os_+_106210909.23-P1P2,6343
Vcp_+_43000049.23-P1P2,6342
non-targeting_03432,6341
Glrx_+_75840028.23-P1P2,6341
"Oxr1_-_41789546.23-ENSMUST00000090095.5,ENSMUST00000022918.7",6339
Prickle2_+_92481372.23-P2,6339
Ascl1_+_87493616.23-P1P2,6339
Pde10a_-_8801800.23-P1P2,6338
Lingo1_+_56635639.23-P1P2,6337
H2-M10.5_+_36773117.23-ENSMUST00000041531.6,6336
"Oxr1_+_41789530.23-ENSMUST00000090095.5,ENSMUST00000022918.7",6331
Abhd16a_-_35089276.23-P1P2,6330
non-targeting_02998,6327
Vamp1_+_125231303.23-P2,6325
Cpn1_-_43986473.23-P1P2,6324
Vdac1_-_52361164.23-P1P2,6322
Psmb2_+_126677714.23-P1P2,6321
Psmc4_-_28050057.23-P1P2,6319
Slc18a1_+_69089145.23-P1,6319
Ube2l6_+_84798886.23-P1P2,6318
Slc12a1_-_125152645.23-P1P2,6316
Folr1_+_101870552.23-P1,6315
Syt14_+_193035631.23-P1P2,6314
Rars2_-_34615026.23-P1P2,6314
Adora2a_-_75317128.23-P1P2,6314
Pi4ka_+_17405850.23-P1P2,6311
Adap1_+_139325497.23-P1P2,6310
Cdc42_+_137357655.23-P1P2,6309
Dctn6_+_34108434.23-P1P2,6308
Ndufb8_-_44555417.23-P1P2,6308
Fgf2_-_37349131.23-ENSMUST00000038885.3,6307
Derl1_-_57892108.23-P1P2,6306
Decr1_+_15945276.23-P1P2,6305
Nhlrc2_-_56548482.23-P1P2,6304
Nup62_-_44816432.23-P1P2,6304
Ttpa_-_20008470.23-P1P2,6301
Pon3_+_5256221.23-P1P2,6301
Wnt7a_+_91410943.23-P1P2,6301
Serpina1c_+_103904938.23-P1P2,6299
Crebbp_+_4213706.23-P1P2,6298
Sds_+_120476578.23-P1P2,6296
Oxr1_-_41788883.23-ENSMUST00000170127.1,6296
Atrip_+_109074051.23-P1P2,6296
Aspa_+_73324570.23-P1P2,6293
Naglu_+_101070165.23-P1P2,6293
Pdxk_+_78464464.23-P1P2,6291
Gstm1_-_108017627.23-P1P2,6290
Fas_+_34290759.23-P1P2,6289
Trem2_-_48346532.23-P1P2,6289
Atg2a_-_6241700.23-P1P2,6287
Dnah1_-_31323907.23-ENSMUST00000048603.7,6286
Pawr_+_108332154.23-P1P2,6286
Grm1_+_11082296.23-P1P2,6286
Unc5c_+_141465626.23-P1P2,6283
Hspa1a_-_34972130.23-P1P2,6280
Cxcl10_+_92348833.23-P1P2,6280
Pink1_+_138326215.23-P1P2,6280
Bcl11b_-_108004065.23-P1P2,6280
Hspa8_-_40802623.23-P2,6279
Ppt2_+_34627349.23-P1P2,6277
Ttpa_-_20008433.23-P1P2,6276
Nup62_-_44816426.23-P1P2,6276
Atp5a1_+_77774087.23-P1P2,6275
Gdap1_-_17145608.23-P1P2,6272
Ar_-_98149676.23-P1P2,6271
Bap1_-_31251541.23-P1P2,6271
S100a10_+_93555235.23-P1P2,6269
Dagla_+_10304891.23-P1P2,6265
Rb1_-_73325771.23-P1P2,6264
Npy_-_49822731.23-P1P2,6264
Psma6_-_55398883.23-P1P2,6262
Chek2_-_110840005.23-P1P2,6261
Vac14_+_110618638.23-P1P2,6260
Ang6_-_44002066.23-ENSMUST00000096869.2,6256
Exosc1_+_41933239.23-P1P2,6255
Tjp1_+_65371254.23-P1P2,6255
Egfr_-_16752239.23-P1P2,6253
Syt1_-_109010685.23-P1P2,6251
"Oxr1_+_41447343.23-ENSMUST00000110297.2,ENSMUST00000090096.4",6251
Ascl1_+_87493595.23-P1P2,6251
Apc2_+_80299133.23-P2,6251
Hras_+_141193934.23-P1P2,6250
Casp12_+_5345507.23-P1P2,6250
Fn1_-_71653120.23-P1P2,6250
Mgst3_+_167393739.23-P1P2,6250
Mmp9_+_164948249.23-P1P2,6248
Kcnh4_+_100759736.23-P1P2,6248
Pitrm1_-_6548189.23-P1P2,6247
Prkca_+_108343876.23-P1P2,6243
Gabpa_+_84835414.23-P1P2,6242
Tubb2a_-_34077987.23-P1P2,6233
Eif2b4_+_31193045.23-P1P2,6232
Slc25a31_-_40709108.23-P1P2,6232
Casp3_-_46617479.23-P1P2,6231
Dnm1l_+_16358511.23-P1P2,6230
Adora3_-_105870967.23-P1P2,6230
Sptlc3_-_139494186.23-P1P2,6229
Tnfrsf1a_-_125350120.23-P1P2,6227
Hgf_+_16553951.23-P1P2,6227
Pik3cd_-_149698573.23-P1P2,6225
Pax6_+_105682731.23-P2,6223
Cast_+_74807902.23-P1P2,6221
Vps41_-_18717346.23-P1P2,6221
"Oxr1_+_41789693.23-ENSMUST00000090095.5,ENSMUST00000022918.7",6221
Kcnh8_+_52602975.23-P1P2,6221
Tbce_+_14039536.23-P1P2,6220
Adora2a_-_75317124.23-P1P2,6220
Nqo1_-_107402825.23-P1P2,6219
Atxn3_-_101958142.23-P1P2,6218
Calml3_-_3804218.23-P1P2,6218
Prickle2_-_92706146.23-P1,6218
Notch1_-_26503725.23-P1P2,6217
Tubb4b_-_25224452.23-P1P2,6216
Ppp2r2b_-_43059479.23-ENSMUST00000025377.7,6214
Txnrd1_-_82859264.23-P1P2,6211
Ndufa11_-_56717818.23-P1P2,6209
Gpx6_+_21312559.23-P1P2,6209
Il13_-_53634683.23-P1P2,6209
Prkca_+_108343679.23-P1P2,6208
Tbcd_+_121452012.23-P1P2,6208
Sptlc2_+_87387830.23-P1P2,6208
Tecpr2_-_110889336.23-P1P2,6208
Pomc_-_3954965.23-P1P2,6207
Gria1_-_57011815.23-P1P2,6207
Bap1_-_31251538.23-P1P2,6206
Pfn1_+_70654615.23-P1P2,6205
Tor1a_-_30967734.23-P1P2,6203
Ndufa2_+_36744475.23-P1P2,6200
Bax_+_45466748.23-P1P2,6197
Cox6a1_+_115348559.23-P1P2,6196
Clec16a_+_10545464.23-P1P2,6194
Hdac4_-_92148335.23-ENSMUST00000008995.8,6193
Ascc1_+_60002889.23-P1P2,6193
Ndufs7_-_80249521.23-P1P2,6191
Frat2_+_41848059.23-P1P2,6189
Lrsam1_-_32961377.23-P1P2,6189
Gsn_-_35256679.23-P1,6189
Elavl2_+_91376429.23-P1P2,6188
Klc2_+_5118247.23-P1P2,6188
Actb_-_142905729.23-P2,6188
Ndufs6_+_73328457.23-P1P2,6185
A2m_+_121636640.23-P1P2,6184
Wnt1_+_98789942.23-P1P2,6184
Gstm6_-_107943480.23-P1P2,6183
Clec16a_-_10545443.23-P1P2,6181
Cox5b_+_36691549.23-P1P2,6181
Ddah1_-_145758805.23-P1P2,6179
Mapk3_-_126759884.23-P1P2,6179
Nbn_-_15958130.23-P1P2,6178
Mfn2_+_147904656.23-P1P2,6178
Hspa8_-_40802397.23-P2,6178
Egfr_-_16752303.23-P1P2,6178
S100a1_-_90514243.23-P1P2,6177
Cyp2d12_-_82555087.23-P1P2,6176
Nek1_-_60993260.23-P1P2,6172
Gpx7_-_108406702.23-P1P2,6171
Cyp2d10_+_82406781.23-P1P2,6171
Atp1a1_-_101604527.23-P1P2,6170
Slc17a6_-_51622118.23-P1P2,6169
Stxbp1_+_32847177.23-P1P2,6169
Atp2a1_+_126463068.23-P1P2,6168
Slc5a6_+_31048241.23-P1P2,6168
Atp5b_+_128083363.23-P1P2,6167
Nt5c2_+_46962274.23-P1P2,6167
Ubap1_-_41349061.23-P1P2,6165
Adrm1_+_180171681.23-P1P2,6165
Ambra1_-_91730228.23-P1P2,6164
Icam1_+_21016044.23-P1P2,6163
Psmd12_-_107479535.23-P1P2,6163
Cacna1f_+_7607187.23-P1P2,6163
Acan_-_79053275.23-P1P2,6161
Cdk5_-_24423533.23-P1P2,6161
Serpina3j_-_104314953.23-ENSMUST00000109957.2,6160
Smcr8_-_60777598.23-P1P2,6160
Bid_+_120916825.23-P1P2,6160
Acan_+_79053303.23-P1P2,6160
Frat2_+_41848238.23-P1P2,6159
Cfl1_-_5490536.23-P1P2,6159
Serpini1_+_75557601.23-P1P2,6157
Gstm4_+_108044826.23-P1P2,6154
Sst_-_23890781.23-P1P2,6153
Cd36_+_17835651.23-P1P2,6152
Kcnh4_+_100759485.23-P1P2,6152
Hspg2_-_137469041.23-P1P2,6152
Pax6_-_105668931.23-P1,6151
Gm11127_-_36058464.23-P1P2,6150
Pik3cb_-_99140178.23-P1P2,6150
Phpt1_+_25574634.23-P1P2,6150
Trem2_-_48346611.23-P1P2,6149
Txnrd1_-_82859277.23-P1P2,6148
Wnt8b_+_44493517.23-P1P2,6148
Rest_-_77265551.23-P1P2,6146
Frat2_+_41848037.23-P1P2,6144
Wnt10a_+_74792077.23-P1P2,6143
Sgsm3_-_80977817.23-P1P2,6143
Trpv4_+_114658361.23-P1P2,6141
Htra1_+_130936278.23-P1P2,6140
non-targeting_02872,6139
Tank_-_61578630.23-P2,6138
Sdhb_+_140961450.23-P1P2,6138
Wnt5a_+_28505837.23-P1,6138
Slc52a2_+_76538908.23-P1P2,6136
Mfge8_-_79148955.23-P1P2,6135
Pnpla6_+_3515390.23-P1,6133
H2-T24_-_36020478.23-P1P2,6132
Derl1_-_57892419.23-P1P2,6131
Chek2_-_110840063.23-P1P2,6131
Tank_+_61578637.23-P2,6130
Ttpa_+_20008490.23-P1P2,6130
Apc_-_34220930.23-P1,6129
Tiparp_+_65528534.23-P1P2,6129
Map2k7_+_4238856.23-P1P2,6128
Mgst1_-_138140542.23-P1P2,6128
Vps35_+_85299508.23-P1P2,6127
Ryr3_+_113217027.23-P1P2,6126
Ndufa2_-_36744509.23-P1P2,6126
Syt14_-_193035680.23-P1P2,6125
Prx_-_27508075.23-P2,6124
Atg13_-_91710570.23-P1P2,6123
Bace1_-_45838643.23-P1P2,6122
Apbb1_+_105581226.23-P1P2,6121
Pik3c3_+_30272906.23-P1P2,6121
Opa1_+_29579493.23-P1P2,6121
Atxn7_-_14012754.23-P1P2,6120
Sema6b_-_56133771.23-P2,6120
Prdx3_-_60874494.23-P1P2,6118
Mtpap_+_4375823.23-P1P2,6118
Ung_-_114131245.23-P1P2,6118
Pitrm1_-_6548246.23-P1P2,6115
H2-M9_-_36642597.23-P1P2,6115
Pmp2_-_10197181.23-P1P2,6114
Kat2a_-_100712425.23-P1P2,6113
Emilin1_-_30913796.23-P1P2,6112
Mmp14_+_54431721.23-P1P2,6112
Slc2a1_-_119108871.23-P1P2,6111
Grin2a_+_9995028.23-P1P2,6110
Tfcp2_-_100551760.23-P1P2,6108
Cyp2d9_-_82452856.23-P1P2,6104
Mag_+_30914773.23-P1P2,6102
Dcaf8_-_172148149.23-P1P2,6101
Qprt_-_127121986.23-P1P2,6100
Ctrl_+_105933789.23-P1P2,6100
