sgRNA,counts
Plekhg5_+_152086923.23-P1P2,545
Gm514_+_65361068.23-P1P2,545
Zfp74_+_29954023.23-P1P2,545
2810474O19Rik_-_149309420.23-P1P2,545
Cct6a_-_129787441.23-P1P2,545
Lclat1_-_73108064.23-P1P2,545
Taok1_+_77607803.23-P1P2,545
Zfp652_-_95713096.23-P1P2,545
Lonrf2_-_38836545.23-P1P2,545
Mrpl30_-_37890609.23-P1P2,545
Amph_+_18948361.23-P1P2,545
Pot1b_-_55712562.23-P1P2,545
Npc1_-_12236302.23-P1P2,545
Slc39a8_+_135825939.23-P1P2,545
Mcrs1_-_99251917.23-P1,545
Ephx2_-_66124408.23-P1P2,545
Smad2_-_76241983.23-P1P2,545
Myo19_-_84880565.23-P1P2,545
Psmd6_-_14120896.23-P1P2,545
Dnajb2_-_75236687.23-P1P2,545
Mrpl19_+_81965920.23-P1P2,545
Ube2z_+_96065252.23-P1P2,545
Ppcs_-_119422316.23-P1P2,545
Gdf11_+_128891636.23-P1P2,545
Ring1_+_34024572.23-P1P2,545
Tmem87b_+_128818348.23-P1P2,545
BC004004_+_29268979.23-P1P2,545
non-targeting_03129,545
Eef1b2_+_63177176.23-P1P2,545
Dhx40_+_86807431.23-P1P2,545
Ubr5_+_38078831.23-P1P2,545
Apc_-_34220977.23-P1,545
Per2_+_91459255.23-P1P2,545
Eef1a2_+_181156704.23-P1P2,545
2810474O19Rik_+_149309460.23-P1P2,545
Zfp871_+_32788282.23-P1P2,545
Stk11ip_+_75521800.23-P1P2,545
Parva_+_112427974.23-P1P2,545
Nup133_-_123949169.23-P1P2,545
Rnase4_-_51091172.23-P2,545
Shb_-_45530541.23-P1P2,545
Cmtm4_-_104395803.23-P1P2,545
Cdkn1b_+_134920430.23-P1P2,545
2810006K23Rik_-_124328196.23-P1P2,545
Plcxd3_-_4375707.23-P1P2,545
Rgs20_-_5019291.23-P1P2,545
Tnnc1_+_31208335.23-P1P2,545
Cox6b2_-_4753046.23-P1P2,545
Mrpl33_-_31613993.23-P1P2,545
Tef_+_81811514.23-P1,545
Hars_+_36782882.23-P1P2,545
Sox13_+_133393042.23-ENSMUST00000094551.4,545
non-targeting_00887,545
E2f5_-_14578649.23-P1P2,545
Tmem14c_+_41016316.23-P1P2,545
Lamb2_-_108479946.23-P1P2,545
Lrch3_+_32914239.23-P1P2,545
Lrrfip2_-_111118438.23-P1P2,545
Gramd1b_+_40455724.23-P1P2,545
Suclg1_-_73260601.23-P2,545
Psma5_-_108257329.23-P1P2,545
Atad3a_+_155761038.23-P1P2,545
Tyw1_-_130255645.23-P2,545
Rhbdl1_+_25837131.23-P1P2,545
Med23_+_24870078.23-P1P2,545
Galnt1_-_24205971.23-P1P2,545
G6pdx_+_74428821.23-P1P2,545
Dll3_-_28294609.23-P2,545
Aox4_+_58210477.23-P1P2,545
Tas1r1_+_152038471.23-P1P2,545
Rassf8_-_145819671.23-P1P2,545
Ccdc34_-_110017858.23-P1,545
Mlst8_+_24479002.23-P1P2,545
non-targeting_01655,545
Pus7_-_23783419.23-P1P2,545
Enpp5_-_44078872.23-P1P2,545
Slc45a4_-_73645651.23-P1P2,545
Gmds_-_32338610.23-P1P2,545
Trp53i11_-_93187575.23-P1P2,545
Nts_+_102490280.23-P1P2,545
Sycp3_-_88459717.23-P1P2,545
Lrch1_-_74947833.23-P1P2,545
non-targeting_02468,545
Ttyh2_-_114675492.23-P1P2,545
Acot8_-_164804763.23-P1P2,545
Cldn12_+_5514800.23-P1P2,545
Urm1_-_29820130.23-P2,545
Bfsp1_+_143862742.23-P1P2,545
Hspa9_+_34954115.23-P1P2,545
Cdc20_+_118437239.23-P1P2,545
Trmt2a_-_18249211.23-P1P2,545
Exoc3_+_74208674.23-P1P2,545
Slc16a10_+_40142242.23-P1P2,545
Rufy1_-_50421892.23-P2,545
Sf3a1_+_4160601.23-P1P2,545
Tbc1d2b_-_90270712.23-P1P2,545
Nt5dc1_-_34418486.23-P1P2,545
Celsr3_-_108826069.23-P1P2,545
Fzd10_-_128600884.23-P1P2,545
Ncald_+_37459338.23-P1,545
Sun2_-_79742440.23-P1P2,545
Ccl25_+_4325246.23-P2,545
Dis3l_-_64341293.23-P1P2,545
Fbrsl1_-_110387109.23-P2,545
Tex261_+_83775736.23-P1P2,545
Fabp5_-_10012586.23-P1P2,545
Rnf5_+_34603444.23-P1P2,545
Rrs1_+_9545504.23-P1P2,545
non-targeting_00926,545
Robo4_-_37402094.23-P1P2,545
Parl_+_20302346.23-P1P2,545
Samd14_+_95010092.23-P1P2,545
Scrib_+_76069663.23-P1P2,545
Cul7_-_46650702.23-P1P2,545
Nudt10_+_6172858.23-ENSMUST00000103006.3,545
Prpf6_+_181601388.23-P1P2,545
Ppp2r5b_-_6235796.23-P1P2,545
Wbscr22_-_135064046.23-P1P2,545
Bag3_+_128523808.23-P1P2,545
Barx2_+_31913268.23-P1P2,545
Tbccd1_-_22857476.23-P1P2,544
Agpat1_-_34605949.23-P1P2,544
Pigc_-_161969283.23-P1P2,544
Eif1b_+_120492692.23-P1P2,544
Slc35d3_-_19851138.23-P1P2,544
Dsp_+_38151414.23-P1P2,544
Apip_-_103073771.23-P1P2,544
Prpf40a_-_53191180.23-P1P2,544
Cbr1_+_93607902.23-P1P2,544
Yipf5_+_40219326.23-P1P2,544
Rras_-_45018030.23-P1P2,544
Chd7_-_8690585.23-P1P2,544
Tdrd6_-_43630133.23-P1P2,544
Rasal1_+_120649306.23-P1P2,544
Ywhag_-_135934547.23-P1P2,544
Polrmt_+_79746537.23-P1P2,544
non-targeting_02865,544
Zfpm1_+_122282162.23-P1P2,544
Dpf1_+_29304264.23-P2,544
1700019D03Rik_+_52952815.23-P1P2,544
Slc22a15_-_101924253.23-P1P2,544
Abhd5_+_122351728.23-P1P2,544
Gyk_-_85776566.23-P1P2,544
Ccnd3_+_47505164.23-ENSMUST00000037333.10,544
Foxn3_+_99393759.23-ENSMUST00000046859.4,544
St7l_-_104865118.23-P1P2,544
Tfrc_+_32609204.23-P1P2,544
B4galt6_+_20746333.23-P1P2,544
Rnf220_-_117375476.23-ENSMUST00000094853.2,544
Plbd2_-_120503583.23-P1P2,544
Zfp710_-_80026202.23-P1P2,544
Disc1_+_125054147.23-P1P2,544
Znhit1_+_136987487.23-P1P2,544
Ctsz_+_174438883.23-P1P2,544
Igfbp3_+_7213904.23-P1P2,544
Sc4mol_+_64733562.23-P1P2,544
Bnip1_+_26781151.23-P1P2,544
Rab36_+_75037335.23-P1P2,544
Nacc1_+_84687527.23-P1P2,544
Rab4b_-_27178821.23-P1P2,544
Krtcap2_-_89246500.23-P1P2,544
non-targeting_01005,544
Syce2_-_84872251.23-P1P2,544
Mthfd2_-_83317226.23-P1P2,544
Tmem43_+_91473770.23-P1P2,544
Lipg_+_74961202.23-P1P2,544
Gmps_-_63976366.23-P1P2,544
Hirip3_-_126862753.23-P1P2,544
Slc39a14_-_70351328.23-P1P2,544
Tsg101_-_46919896.23-P1P2,544
Stmn3_+_181314187.23-P1P2,544
Alg1_+_5233896.23-P1P2,544
Cbx2_+_119023297.23-P1P2,544
Faf1_+_109676676.23-P1P2,544
Ddx1_+_13249133.23-P1P2,544
Ulk2_-_61855026.23-P1P2,544
C030039L03Rik_-_27689475.23-P1,544
Gng10_+_59035226.23-P1P2,544
Oxsr1_+_119322420.23-P1P2,544
Plk5_-_80357661.23-P2,544
Kdm5b_+_134560202.23-P1P2,544
Cx3cr1_-_120068216.23-P1P2,544
Lrfn1_+_28452032.23-P1P2,544
Taf6_-_138186980.23-P1P2,544
Rbck1_-_152332392.23-P1P2,544
Oxct1_+_4026671.23-P1P2,544
Lhpp_+_132610901.23-P1P2,544
Isg20l2_-_87930368.23-P1P2,544
Pcdha2_+_36939320.23-ENSMUST00000115662.2,544
Mars_+_127311670.23-P1P2,544
"Kcnn2_+_45269107.23-ENSMUST00000183850.1,ENSMUST00000066890.7",544
Psmd14_-_61711943.23-P1P2,544
Gadd45g_-_51846801.23-P1P2,544
Sfrp1_+_23411546.23-P1P2,544
Twistnb_+_33429630.23-P1P2,544
Creg1_-_165764085.23-P1P2,544
Vps33b_-_80269741.23-P1P2,544
Banf1_-_5366590.23-P1P2,544
Atg4c_-_99194177.23-P1P2,544
non-targeting_01039,544
non-targeting_02109,544
Chsy3_-_59175364.23-P1P2,544
Hyal2_-_107569181.23-P1P2,544
Aga_-_53511807.23-P1P2,544
Stx4a_+_127841834.23-P1P2,544
Zic2_+_122475462.23-P1P2,544
Rps29_+_69158874.23-P1P2,544
Rsl24d1_-_73113615.23-P1P2,544
P4htm_+_108597512.23-P1P2,544
Cenph_+_100775839.23-P1P2,544
Vwc2_-_11114239.23-P1,544
non-targeting_02949,544
Rasal2_+_157412529.23-P1P2,544
Pcyox1_+_86397079.23-P1P2,544
Dync2h1_-_7184314.23-P1,544
Elavl1_-_4325007.23-P1P2,544
Crebl2_+_134830480.23-P1P2,544
Pcdhb8_+_37355131.23-P1P2,544
Mrpl37_+_107066816.23-P1P2,544
Lyrm1_+_119895886.23-P1P2,544
Lsm14a_-_34389606.23-P1P2,544
Klhl35_-_99466087.23-P1,544
Grik3_-_125490514.23-P1P2,544
Wnt5a_+_28505823.23-P1,544
Cnih3_+_181352625.23-P1P2,544
Thumpd1_+_119720753.23-P1P2,544
Tbc1d16_-_119228316.23-P1P2,544
Dhx32_+_133776522.23-P1P2,544
Nckap5l_+_99457515.23-P1P2,544
Denr_+_123907288.23-P1P2,544
Ccdc15_+_37348293.23-P1P2,544
2810428I15Rik_+_70506370.23-P1P2,544
Fcer1g_+_171234316.23-P1P2,544
non-targeting_03343,544
Pbx3_+_34371849.23-P1P2,544
Dhcr7_+_143830244.23-P1,544
Mrpl55_-_59202565.23-P1P2,544
Chaf1b_+_93883950.23-P1P2,544
Unc93b1_-_3935309.23-P1P2,544
Rdh11_-_79191671.23-P1P2,544
Rb1_+_73325721.23-P1P2,544
Chek1_+_36726508.23-P1P2,544
Pds5a_+_65698164.23-P1P2,544
Glra2_-_165327189.23-P1P2,544
Zcchc11_+_108460067.23-P1P2,544
non-targeting_01206,544
non-targeting_03532,544
Pbxip1_+_89436709.23-P1P2,544
Fxyd2_+_45403263.23-P2,544
Coro1a_+_126704452.23-P1P2,544
Fmn1_-_113440986.23-P1P2,544
Tram1_+_13589762.23-P1P2,544
D1Pas1_+_186967113.23-P1P2,544
non-targeting_03586,544
Timm8a1_-_134541824.23-P1P2,544
Dyrk1b_+_28179560.23-P1P2,544
Arpc1b_-_145114521.23-P1P2,544
Hes6_-_91414261.23-P2,544
Lrrc49_+_60687889.23-P1P2,544
Pgrmc2_-_41082959.23-P1P2,544
Snrpd2_+_19149813.23-P1P2,544
Gsto1_-_47855080.23-P1P2,544
Acad8_-_26999245.23-P1P2,544
Zufsp_+_33951174.23-P1P2,544
Mcm8_+_132816244.23-P1P2,544
Rhobtb2_+_69805445.23-P1P2,544
Ehd4_+_120154523.23-P1P2,544
Gabarapl2_+_111940749.23-P1P2,544
Cdkn2aipnl_-_51967700.23-P1P2,544
Ispd_+_36381627.23-P1P2,544
Gng12_-_66896478.23-P1P2,544
Ensa_+_95625062.23-P1P2,544
Akt3_-_177257966.23-P1P2,544
Klhdc8b_+_108452350.23-P1P2,544
Cck_+_121495596.23-P1P2,544
Setmar_-_108065134.23-P1P2,544
Pls3_-_75875073.23-P1P2,544
Rnls_-_33392212.23-P1P2,544
Tgoln1_+_72616787.23-P1P2,544
Mxd3_-_55329671.23-P1P2,544
Tmem2_-_21778372.23-P1P2,544
Ythdc1_+_86804303.23-P1P2,544
Rnf187_-_58938859.23-P1P2,544
Scn4b_+_45138870.23-P1P2,544
Ptch1_+_63573275.23-P1P2,544
Sdsl_-_120467316.23-P1,544
Plrg1_-_83055558.23-P1P2,544
Cpsf7_-_10525309.23-P1P2,544
Ubtd1_-_41981790.23-P1P2,544
Slc39a7_+_34031649.23-P1P2,543
Bcam_-_19770462.23-P1P2,543
Fam98b_-_117249803.23-P1P2,543
9430020K01Rik_-_4634991.23-P1P2,543
Ptgs2_+_150100318.23-P1P2,543
Mdm4_+_133025166.23-P1P2,543
Kank3_-_33810520.23-P1P2,543
Rnf182_+_43615996.23-P1P2,543
Mogs_-_83115561.23-P1P2,543
Zyg11b_+_108301095.23-P1P2,543
Gpr162_-_124863918.23-P1P2,543
Hadha_-_30154894.23-P1P2,543
Uck2_+_167285024.23-P1P2,543
Cyb561_+_105944105.23-P1P2,543
Asxl3_-_22344962.23-P1P2,543
Cbx2_-_119023083.23-P1P2,543
Synj1_+_91011001.23-P1P2,543
Satb2_+_56971278.23-P2,543
Osbpl2_-_180119351.23-P1P2,543
Lin7b_+_45370545.23-P1P2,543
Ttc21b_+_66256384.23-P1P2,543
Ubfd1_-_122067462.23-P1P2,543
Ppp1cb_+_32459109.23-P1P2,543
Ints1_-_139775591.23-P1P2,543
Ap1g2_+_55106544.23-P1P2,543
Zkscan5_-_145204586.23-P1P2,543
Scmh1_-_120405408.23-P1P2,543
Aldh3b1_-_3929496.23-P1P2,543
6430573F11Rik_+_36458158.23-P1P2,543
Oxr1_-_41449141.23-ENSMUST00000179393.1,543
Gabra5_+_57509725.23-P1P2,543
Mid1ip1_-_10718056.23-P1P2,543
Klhdc8a_+_132298591.23-P1P2,543
Qpct_+_79052306.23-P1P2,543
Kcnj2_+_111066194.23-P1P2,543
non-targeting_01380,543
Fibp_-_5460685.23-P1P2,543
Epas1_+_86753947.23-P1P2,543
Mga_-_119872561.23-P2,543
Trove2_-_143776984.23-P1P2,543
Hook3_+_26119122.23-P1P2,543
Haus2_+_120609466.23-P1P2,543
Bivm_+_44119482.23-P1P2,543
Cyp2u1_+_131303129.23-P1P2,543
Myh14_-_44670821.23-P2,543
Rap2b_-_61364604.23-P1P2,543
Epha4_+_77515027.23-P1P2,543
Ssh2_+_77216286.23-P1P2,543
Csgalnact2_-_118139014.23-P1P2,543
Pcsk5_+_17837582.23-P1P2,543
Jph3_+_121730156.23-P1P2,543
Plekha4_-_45530133.23-P1,543
Tusc2_-_107563280.23-P1P2,543
Mettl13_-_162548332.23-P1P2,543
Dnase1l2_-_24443068.23-P1P2,543
Hmgn1_-_96127441.23-P1P2,543
Bscl2_-_8837545.23-P2,543
Kif21a_+_91049924.23-P1P2,543
Fgf14_+_124193020.23-ENSMUST00000026631.5,543
non-targeting_01571,543
Id2_-_25096051.23-P1P2,543
Pls1_-_95845238.23-P2,543
Commd1_+_22982217.23-P1P2,543
Ptcd3_-_71908713.23-P1P2,543
Arhgap19_+_41802001.23-P1P2,543
Rras_-_45017995.23-P1P2,543
Dixdc1_+_50727924.23-P1P2,543
Cpne4_+_104569771.23-P1P2,543
Cited2_-_17723487.23-P1P2,543
"Sorbs1_-_40402271.23-ENSMUST00000099467.3,ENSMUST00000099466.3,ENSMUST00000165212.1,ENSMUST00000165469.1",543
Rbm24_-_46418512.23-P1P2,543
Rab3d_-_21918181.23-P1P2,543
Ctsk_-_95499546.23-P1P2,543
Hecw2_+_54195142.23-P1P2,543
Ssna1_+_25272376.23-P1P2,543
Myd88_-_119339964.23-P1P2,543
Ndufb7_-_83566824.23-P1P2,543
Prim1_+_128015227.23-P1P2,543
Zfyve1_+_83597133.23-P1P2,543
Kctd21_+_97332354.23-P1P2,543
Aatk_-_120046960.23-P2,543
Gal3st4_-_138272742.23-P1P2,543
non-targeting_01829,543
non-targeting_01822,543
Grn_-_102430544.23-P1P2,543
Pacs1_+_5273078.23-P1P2,543
Saal1_-_46710604.23-P1P2,543
Rnf32_-_29196084.23-P1P2,543
D5Ertd579e_+_36695606.23-P1P2,543
Srrm3_+_135806863.23-P1P2,543
Drd1a_+_54055590.23-P1P2,543
Ppp2r2b_-_43059389.23-ENSMUST00000025377.7,543
Fam117a_-_95337109.23-P1,543
Afap1l2_+_57008149.23-P1P2,543
Slitrk4_+_64276755.23-P1P2,543
Bax_-_45466764.23-P1P2,543
Tusc1_-_93335527.23-P1P2,543
Lmo2_+_103969569.23-P2,543
Grin2a_+_9995028.23-P1P2,543
Nrtn_-_56757097.23-P1P2,543
Jakmip1_+_37047496.23-P2,543
Rbm18_+_36136529.23-P1P2,543
N6amt1_-_87354287.23-P1P2,543
Cops2_+_125858929.23-P1P2,543
Cad_+_31054933.23-P1P2,543
Rpl23a_+_78183501.23-P1P2,543
Cadm1_-_47530359.23-P1P2,543
Nop56_-_130274476.23-P1P2,543
Dram1_-_88357035.23-P1,543
Zfp516_+_82910987.23-P2,543
Ddx47_-_135011704.23-P1P2,543
Pnp_+_50944580.23-P1P2,543
Vamp8_+_72390513.23-P1P2,543
Abi2_+_60409716.23-P1P2,543
G6pdx_+_74428791.23-P1P2,543
Tbc1d22a_+_86214444.23-P1P2,543
Atp5j2_-_145191488.23-P1P2,543
Nfyc_+_120825717.23-P2,543
non-targeting_02940,543
Gldc_+_30175357.23-P1P2,543
Usp2_+_44067154.23-P2,543
Ifngr2_-_91561327.23-P2,543
Pelp1_-_70410032.23-P1P2,543
Ttc27_-_74717804.23-P1P2,543
Rnf138_+_21002112.23-P1P2,543
Cacna1a_+_84415608.23-ENSMUST00000121390.1,543
Ints10_-_68794015.23-P1P2,543
Gapdh_-_125165238.23-P1P2,543
Necab1_-_15149029.23-P1P2,543
Rab35_-_115632213.23-P1P2,543
Acp6_-_97158821.23-P1P2,543
Extl1_+_134372500.23-P1P2,543
Speg_-_75400168.23-P2,543
Ap3d1_+_80742206.23-P1P2,543
Myg1_+_102331776.23-P1P2,543
Sh3pxd2b_-_32347837.23-P1P2,543
Rpl13a_+_45136316.23-P2,543
Txnip_+_96557985.23-P1P2,543
Prc1_-_80294468.23-P1P2,543
Krba1_-_48395684.23-P1P2,543
Eif1a_-_46597778.23-P1P2,543
Rbp4_+_38124766.23-P1P2,543
Hey1_+_8666933.23-P1P2,543
Fam150b_+_30884346.23-P1P2,543
Kdm2a_-_4398185.23-P2,543
Paox_+_140125696.23-P1,543
Ltbp4_+_27333593.23-P1,543
Mib2_-_155669153.23-P1P2,543
Phf6_+_52912381.23-P1P2,543
Neto2_-_85700842.23-P1P2,543
Gm5741_-_85067982.23-P1P2,543
Slc22a17_-_54913054.23-P1P2,543
Smap2_+_121017165.23-P1P2,543
Hes6_+_91413198.23-P1,543
Fuk_+_110902412.23-P1P2,543
Ankrd34a_-_96596696.23-P1P2,543
Iqgap1_+_80803214.23-P1P2,543
Bmp7_+_172940268.23-P1P2,543
Ccnt1_+_98567295.23-P1P2,543
Lifr_+_7129722.23-P1P2,543
Stxbp4_+_90638045.23-P1P2,543
Klhl29_-_5375621.23-P1P2,543
Snapin_+_90490970.23-P1P2,543
Gatad1_+_3647960.23-P1P2,543
Eif3c_+_126566331.23-P1P2,543
Tmem120b_+_123076550.23-P1P2,543
Zswim1_+_164823045.23-P1P2,543
Terf1_-_15805680.23-P1P2,543
Phospho1_-_95824496.23-P1P2,543
non-targeting_01692,543
Rab27b_+_70141192.23-P2,543
Sipa1_+_5663602.23-P1P2,543
Adcy6_+_98607548.23-P1P2,543
Enoph1_+_100040001.23-P1P2,543
Casp9_-_141793866.23-P1P2,543
Ncam1_-_49798825.23-P1P2,543
Gtf3c6_+_40257637.23-P1P2,543
"Pde1a_+_80128981.23-ENSMUST00000102655.3,ENSMUST00000102654.4",543
Txndc5_-_38528746.23-P1P2,543
Cdk1_+_69352854.23-P1P2,543
Gatsl3_-_4218287.23-P1P2,543
Mrpl42_+_95501891.23-P1P2,543
Hspb1_-_135887988.23-P1P2,543
Sec16a_-_26445184.23-P1P2,543
Il1rapl1_-_88115624.23-P1P2,543
Hspa13_+_75766733.23-P1P2,543
Zim1_+_6696399.23-P1P2,543
N28178_-_42917341.23-P1P2,543
Vps26a_+_62486698.23-P1P2,543
Sp8_-_118847341.23-P1P2,543
Wdr62_-_30280324.23-P1P2,542
Cyp51_-_4104405.23-P1P2,542
Ppwd1_+_104228739.23-P1P2,542
Smpd1_-_105554467.23-P1P2,542
Net1_+_3893274.23-P2,542
non-targeting_03918,542
Polr1a_-_71909244.23-P1P2,542
Saal1_-_46710620.23-P1P2,542
Kcnj3_+_55435968.23-P2,542
Eif4enif1_-_3202802.23-P1P2,542
Fam193a_+_34369988.23-P1P2,542
Strn4_+_16816371.23-P1P2,542
Rufy3_+_88583531.23-P1,542
Gnpnat1_-_45388777.23-P1P2,542
Paf1_-_28392996.23-P1,542
Pxmp2_-_110285953.23-P1P2,542
Magoh_+_107879845.23-P1P2,542
St6galnac2_+_116694611.23-P1P2,542
Mtrf1l_+_5823757.23-P1P2,542
C1qc_-_136892848.23-P1P2,542
Cpeb4_-_31871104.23-P1P2,542
2310003H01Rik_-_120378471.23-P1P2,542
Cap2_-_46502230.23-P1P2,542
Ggnbp1_+_27018049.23-P2,542
Plcd4_-_74542923.23-P1P2,542
Tmem176b_-_48840983.23-P1P2,542
Gramd1c_-_44016105.23-P1,542
Pcgf3_-_108461304.23-P1P2,542
Il20rb_-_100466700.23-P2,542
Fh1_-_175625558.23-P1P2,542
Cadm3_-_173367607.23-P1P2,542
Arhgap8_-_84720112.23-P1P2,542
Dhodh_+_109608320.23-P1P2,542
Uso1_-_92138018.23-P1P2,542
Slc25a17_+_81360734.23-P1P2,542
Hist1h2bk_+_22035844.23-P1P2,542
Immt_+_71831423.23-P1P2,542
Gsx1_+_147188914.23-P1P2,542
Lrrc47_-_154011989.23-P1P2,542
Gemin8_+_166170457.23-P1P2,542
Snip1_-_125066702.23-P1P2,542
Ttl_+_129066036.23-P1P2,542
Slc39a3_+_81037270.23-P1P2,542
Apeh_+_108094442.23-P1P2,542
Parl_+_20302357.23-P1P2,542
Arhgef15_+_68956863.23-P1P2,542
Bcl2l13_+_120836271.23-P1P2,542
Ndufa3_+_3617370.23-P1P2,542
C2cd2l_-_44320198.23-P1P2,542
Fam163a_+_156205011.23-P1P2,542
Espn_-_152152346.23-P2,542
Rap1a_+_105801157.23-P1P2,542
Rps6_+_86857376.23-P1P2,542
non-targeting_02165,542
Riok2_-_17374613.23-P1P2,542
Glrx5_-_105032697.23-P1P2,542
Adrm1_+_180171681.23-P1P2,542
Flywch1_-_23771515.23-P1P2,542
Hps1_+_42779930.23-P1P2,542
Cln8_-_14889037.23-P1P2,542
Kpna3_-_61439660.23-P1P2,542
Scai_-_39190723.23-P1P2,542
"Gpm6b_-_166344828.23-ENSMUST00000112224.1,ENSMUST00000112226.2",542
Psma5_-_108257314.23-P1P2,542
Lrrc16b_-_55491164.23-P1P2,542
Hspa9_-_34954157.23-P1P2,542
Ddx59_+_136415318.23-P1P2,542
Dcp1a_-_30479684.23-P1P2,542
Dcbld2_-_58408521.23-P1P2,542
S1pr1_+_115714718.23-P1P2,542
Reln_-_22344622.23-P1P2,542
Acox1_-_116198811.23-P1P2,542
Wnk1_-_120038639.23-P1P2,542
non-targeting_00829,542
U2af2_-_5062236.23-P1P2,542
Fig4_-_41303113.23-P1P2,542
Ppp1r9b_-_94990950.23-P1P2,542
Hnrnpm_-_33685353.23-P1P2,542
non-targeting_02411,542
Aig1_+_13868827.23-P1P2,542
Trappc10_+_78244637.23-P1P2,542
Inpp5f_-_128611364.23-ENSMUST00000043138.6,542
Grk6_+_55445658.23-P1P2,542
Hey2_-_30842753.23-P1P2,542
Thpo_-_20730515.23-P1P2,542
Ddx42_+_106217043.23-P1P2,542
non-targeting_04263,542
Ctsd_+_142387612.23-P1P2,542
Ranbp6_-_29812986.23-P1P2,542
Gm14378_-_4248285.23-P1P2,542
Irf8_-_120736428.23-P1P2,542
Tnrc18_+_142817584.23-P1P2,542
Vps35_+_85299443.23-P1P2,542
Sall3_-_80986996.23-P1P2,542
Ankrd24_+_81633744.23-P1P2,542
non-targeting_03866,542
Morc3_-_93832268.23-P1P2,542
Ighmbp2_-_3282775.23-P1P2,542
Rhoj_+_75308453.23-P1P2,542
Tmem179_-_112511067.23-P1P2,542
Poc1a_+_106281452.23-P1P2,542
Grm3_-_9725759.23-P1P2,542
Aldh1b1_+_45799160.23-P1P2,542
Slc16a6_-_109472988.23-P1P2,542
Asnsd1_-_53352656.23-P1P2,542
Rgs7_+_175492469.23-P1P2,542
Noc3l_+_38819227.23-P1P2,542
Sik2_-_51008899.23-P1P2,542
Atxn7l3_-_102296716.23-P1P2,542
Rbl1_+_157204288.23-P1P2,542
2310042D19Rik_+_156215990.23-P1P2,542
Aarsd1_+_101417310.23-P1,542
Lca5_-_83441059.23-P1P2,542
Ntn4_-_93641084.23-P1P2,542
non-targeting_04285,542
Slc37a2_-_37255363.23-P1P2,542
Gtl3_-_95434802.23-P1P2,542
Arl15_+_113794622.23-P1P2,542
Tm2d1_-_98383176.23-P1P2,542
Rrp8_+_105736437.23-P1P2,542
Mex3b_+_82867557.23-P1P2,542
Fam98c_-_29156159.23-P1P2,542
Gprin2_+_34201408.23-P1P2,542
Pfkfb3_+_11501990.23-P1P2,542
Shf_+_122369118.23-P1P2,542
Ncl_-_86359281.23-P1P2,542
Hspa8_-_40801473.23-P1,542
Epb4.1l1_-_156421149.23-P2,542
Lgals4_+_28834133.23-P1P2,542
Wdr7_-_63708760.23-P1P2,542
Nudc_+_133545875.23-P1P2,542
Rnf121_-_102065235.23-P1P2,542
Reps1_-_18055613.23-P1P2,542
Kcnh3_+_99224801.23-P1P2,542
Vkorc1_-_127895608.23-P1P2,542
A430078G23Rik_+_3353515.23-P1P2,542
Laptm5_+_130913326.23-P1P2,542
non-targeting_00552,542
Ttc14_+_33800186.23-P1P2,542
Zfr_+_12117907.23-P1P2,542
Wbscr27_-_134932448.23-P1P2,542
non-targeting_01907,542
Camta2_+_70687887.23-P1P2,542
Tm7sf2_+_6067786.23-P1P2,542
Tsen2_-_115544705.23-P1P2,542
Mnat1_-_73123781.23-P1P2,542
Tomm7_+_23844115.23-P1P2,542
Arid5a_+_36307744.23-P1P2,542
Fbxo38_-_62548642.23-P1P2,542
Banp_+_121950611.23-P1P2,542
non-targeting_02350,542
Slc9a3r1_+_115163391.23-P1P2,542
N28178_+_42917270.23-P1P2,542
Acap2_-_31200930.23-P1P2,542
Il18bp_-_102018138.23-P1P2,542
Tmem120b_-_123076332.23-P1P2,542
Amn_-_111271150.23-P1,542
Gpr161_+_165301860.23-ENSMUST00000178700.1,542
Snrk_-_122117707.23-P1P2,542
Zfp629_-_127615237.23-P1P2,542
Slc35e1_-_72492394.23-P1P2,542
Nt5c2_-_46962273.23-P1P2,542
non-targeting_01339,542
non-targeting_03070,542
Cmtm4_-_104395813.23-P1P2,542
1110032A03Rik_-_50765927.23-P2,542
Sostdc1_-_36314249.23-P1P2,542
Psmb2_-_126677673.23-P1P2,542
Strada_+_106193510.23-P1P2,542
Rpl27_-_101442477.23-P1P2,542
Aifm2_-_61715352.23-P1P2,542
Eif2b1_+_124578999.23-P1P2,542
Stard4_-_33213617.23-P1P2,542
Hat1_-_71389300.23-P1P2,542
non-targeting_00169,542
Mrpl3_+_105053321.23-P1P2,542
Nmt2_+_3284288.23-P1P2,542
Abat_+_8513547.23-P1P2,542
Mfap1b_+_121473981.23-P1P2,542
Hpcal4_+_123183532.23-P1P2,542
Dgcr6_+_18066508.23-P1P2,542
C1qbp_-_70982944.23-P1P2,542
Lyn_+_3678324.23-P1P2,541
Nop10_-_112262168.23-P1P2,541
Plxnc1_+_94944818.23-P1P2,541
Tmem144_+_79842847.23-P1P2,541
Mospd3_+_137600613.23-P1P2,541
Pbx2_+_34593396.23-P2,541
Actr5_-_158624956.23-P1P2,541
Adc_+_128962087.23-P1P2,541
Ktn1_-_47649389.23-P1P2,541
Grb2_+_115708537.23-P1,541
Dusp12_+_170885378.23-P1P2,541
Elmod3_+_72598185.23-P1P2,541
BC051142_+_34417569.23-P2,541
Nme6_+_109832819.23-P1P2,541
